TaxonName,TaxonUsageID,MTB_Q,Longitude,Latitude,Timestep,Period,OP,OP_sd
Impatiens glandulifera,3063,12184,8.791667,54.725,1,1960 - 1987,0.003,1e-04
Impatiens glandulifera,3063,12191,8.875,54.775,1,1960 - 1987,4e-04,0
Impatiens glandulifera,3063,12192,8.958333,54.775,1,1960 - 1987,0.0043,1e-04
Impatiens glandulifera,3063,12193,8.875,54.725,1,1960 - 1987,0.0062,2e-04
Impatiens glandulifera,3063,12194,8.958333,54.725,1,1960 - 1987,0.006,2e-04
Impatiens glandulifera,3063,12201,9.041667,54.775,1,1960 - 1987,0.0302,8e-04
Impatiens glandulifera,3063,12202,9.125,54.775,1,1960 - 1987,0.0194,5e-04
Impatiens glandulifera,3063,12203,9.041667,54.725,1,1960 - 1987,0.0136,3e-04
Impatiens glandulifera,3063,12204,9.125,54.725,1,1960 - 1987,0.0061,2e-04
Impatiens glandulifera,3063,12211,9.208333,54.775,1,1960 - 1987,0.0105,3e-04
Impatiens glandulifera,3063,12212,9.291667,54.775,1,1960 - 1987,0.0117,3e-04
Impatiens glandulifera,3063,12213,9.208333,54.725,1,1960 - 1987,0.0102,3e-04
Impatiens glandulifera,3063,12214,9.291667,54.725,1,1960 - 1987,0.0154,4e-04
Impatiens glandulifera,3063,12221,9.375,54.775,1,1960 - 1987,0.0488,0.0012
Impatiens glandulifera,3063,12222,9.458333,54.775,1,1960 - 1987,0.0774,0.0019
Impatiens glandulifera,3063,12223,9.375,54.725,1,1960 - 1987,0.0261,7e-04
Impatiens glandulifera,3063,12224,9.458333,54.725,1,1960 - 1987,0.0635,0.0016
Impatiens glandulifera,3063,12231,9.541667,54.775,1,1960 - 1987,0.0759,0.0018
Impatiens glandulifera,3063,12232,9.625,54.775,1,1960 - 1987,0.0764,0.0019
Impatiens glandulifera,3063,12233,9.541667,54.725,1,1960 - 1987,0.074,0.0018
Impatiens glandulifera,3063,12234,9.625,54.725,1,1960 - 1987,0.0749,0.0018
Impatiens glandulifera,3063,12241,9.708333,54.775,1,1960 - 1987,0.0637,0.0016
Impatiens glandulifera,3063,12242,9.791667,54.775,1,1960 - 1987,0.0559,0.0014
Impatiens glandulifera,3063,12243,9.708333,54.725,1,1960 - 1987,0.067,0.0016
Impatiens glandulifera,3063,12244,9.791667,54.725,1,1960 - 1987,0.0512,0.0013
Impatiens glandulifera,3063,12251,9.875,54.775,1,1960 - 1987,0.0677,0.0017
Impatiens glandulifera,3063,12252,9.958333,54.775,1,1960 - 1987,0.0566,0.0014
Impatiens glandulifera,3063,12253,9.875,54.725,1,1960 - 1987,0.0458,0.0011
Impatiens glandulifera,3063,12254,9.958333,54.725,1,1960 - 1987,0.0458,0.0011
Impatiens glandulifera,3063,12261,10.04167,54.775,1,1960 - 1987,0.163,0.0038
Impatiens glandulifera,3063,12262,10.125,54.775,1,1960 - 1987,0.141,0.0033
Impatiens glandulifera,3063,12263,10.04167,54.725,1,1960 - 1987,0.0859,0.0021
Impatiens glandulifera,3063,12264,10.125,54.725,1,1960 - 1987,0.1531,0.0036
Impatiens glandulifera,3063,13182,8.791667,54.675,1,1960 - 1987,0.0013,0
Impatiens glandulifera,3063,13191,8.875,54.675,1,1960 - 1987,0.0028,1e-04
Impatiens glandulifera,3063,13192,8.958333,54.675,1,1960 - 1987,0.0011,0
Impatiens glandulifera,3063,13194,8.958333,54.625,1,1960 - 1987,0.0646,0.0016
Impatiens glandulifera,3063,13201,9.041667,54.675,1,1960 - 1987,0.0023,1e-04
Impatiens glandulifera,3063,13202,9.125,54.675,1,1960 - 1987,0.0073,2e-04
Impatiens glandulifera,3063,13203,9.041667,54.625,1,1960 - 1987,0.0368,9e-04
Impatiens glandulifera,3063,13204,9.125,54.625,1,1960 - 1987,0.0136,3e-04
Impatiens glandulifera,3063,13211,9.208333,54.675,1,1960 - 1987,0.0172,4e-04
Impatiens glandulifera,3063,13212,9.291667,54.675,1,1960 - 1987,0.0155,4e-04
Impatiens glandulifera,3063,13213,9.208333,54.625,1,1960 - 1987,0.0401,0.001
Impatiens glandulifera,3063,13214,9.291667,54.625,1,1960 - 1987,0.046,0.0011
Impatiens glandulifera,3063,13221,9.375,54.675,1,1960 - 1987,0.0437,0.0011
Impatiens glandulifera,3063,13222,9.458333,54.675,1,1960 - 1987,0.0663,0.0016
Impatiens glandulifera,3063,13223,9.375,54.625,1,1960 - 1987,0.0567,0.0014
Impatiens glandulifera,3063,13224,9.458333,54.625,1,1960 - 1987,0.0594,0.0015
Impatiens glandulifera,3063,13231,9.541667,54.675,1,1960 - 1987,0.0871,0.0021
Impatiens glandulifera,3063,13232,9.625,54.675,1,1960 - 1987,0.0749,0.0018
Impatiens glandulifera,3063,13233,9.541667,54.625,1,1960 - 1987,0.0656,0.0016
Impatiens glandulifera,3063,13234,9.625,54.625,1,1960 - 1987,0.0724,0.0018
Impatiens glandulifera,3063,13241,9.708333,54.675,1,1960 - 1987,0.0651,0.0016
Impatiens glandulifera,3063,13242,9.791667,54.675,1,1960 - 1987,0.0554,0.0014
Impatiens glandulifera,3063,13243,9.708333,54.625,1,1960 - 1987,0.1308,0.0031
Impatiens glandulifera,3063,13244,9.791667,54.625,1,1960 - 1987,0.06,0.0015
Impatiens glandulifera,3063,13251,9.875,54.675,1,1960 - 1987,0.0445,0.0011
Impatiens glandulifera,3063,13252,9.958333,54.675,1,1960 - 1987,0.0719,0.0017
Impatiens glandulifera,3063,13253,9.875,54.625,1,1960 - 1987,0.076,0.0018
Impatiens glandulifera,3063,13254,9.958333,54.625,1,1960 - 1987,0.0674,0.0016
Impatiens glandulifera,3063,13261,10.04167,54.675,1,1960 - 1987,0.0938,0.0023
Impatiens glandulifera,3063,13262,10.125,54.675,1,1960 - 1987,0.1445,0.0034
Impatiens glandulifera,3063,13263,10.04167,54.625,1,1960 - 1987,0.1037,0.0025
Impatiens glandulifera,3063,13264,10.125,54.625,1,1960 - 1987,0.1497,0.0035
Impatiens glandulifera,3063,13441,13.04167,54.675,1,1960 - 1987,0.1666,0.0038
Impatiens glandulifera,3063,13442,13.125,54.675,1,1960 - 1987,0.167,0.0038
Impatiens glandulifera,3063,13443,13.04167,54.625,1,1960 - 1987,0.1655,0.0038
Impatiens glandulifera,3063,13444,13.125,54.625,1,1960 - 1987,0.1968,0.0044
Impatiens glandulifera,3063,13451,13.20833,54.675,1,1960 - 1987,0.0792,0.0019
Impatiens glandulifera,3063,13452,13.29167,54.675,1,1960 - 1987,0.208,0.0047
Impatiens glandulifera,3063,13453,13.20833,54.625,1,1960 - 1987,0.1204,0.0029
Impatiens glandulifera,3063,13454,13.29167,54.625,1,1960 - 1987,0.2906,0.0062
Impatiens glandulifera,3063,13461,13.375,54.675,1,1960 - 1987,0.26,0.0056
Impatiens glandulifera,3063,13462,13.45833,54.675,1,1960 - 1987,0.2052,0.0046
Impatiens glandulifera,3063,13463,13.375,54.625,1,1960 - 1987,0.2147,0.0048
Impatiens glandulifera,3063,13464,13.45833,54.625,1,1960 - 1987,0.1846,0.0042
Impatiens glandulifera,3063,14161,8.375,54.575,1,1960 - 1987,0.0036,1e-04
Impatiens glandulifera,3063,14163,8.375,54.525,1,1960 - 1987,0.0156,4e-04
Impatiens glandulifera,3063,14174,8.625,54.525,1,1960 - 1987,0.023,6e-04
Impatiens glandulifera,3063,14192,8.958333,54.575,1,1960 - 1987,0.0371,9e-04
Impatiens glandulifera,3063,14194,8.958333,54.525,1,1960 - 1987,0.0064,2e-04
Impatiens glandulifera,3063,14201,9.041667,54.575,1,1960 - 1987,0.0273,7e-04
Impatiens glandulifera,3063,14202,9.125,54.575,1,1960 - 1987,0.0457,0.0011
Impatiens glandulifera,3063,14203,9.041667,54.525,1,1960 - 1987,0.0684,0.0017
Impatiens glandulifera,3063,14204,9.125,54.525,1,1960 - 1987,0.0673,0.0016
Impatiens glandulifera,3063,14211,9.208333,54.575,1,1960 - 1987,0.067,0.0016
Impatiens glandulifera,3063,14212,9.291667,54.575,1,1960 - 1987,0.0588,0.0014
Impatiens glandulifera,3063,14213,9.208333,54.525,1,1960 - 1987,0.0667,0.0016
Impatiens glandulifera,3063,14214,9.291667,54.525,1,1960 - 1987,0.0556,0.0014
Impatiens glandulifera,3063,14221,9.375,54.575,1,1960 - 1987,0.0323,8e-04
Impatiens glandulifera,3063,14222,9.458333,54.575,1,1960 - 1987,0.0468,0.0012
Impatiens glandulifera,3063,14223,9.375,54.525,1,1960 - 1987,0.0586,0.0014
Impatiens glandulifera,3063,14224,9.458333,54.525,1,1960 - 1987,0.053,0.0013
Impatiens glandulifera,3063,14231,9.541667,54.575,1,1960 - 1987,0.0777,0.0019
Impatiens glandulifera,3063,14232,9.625,54.575,1,1960 - 1987,0.0976,0.0023
Impatiens glandulifera,3063,14233,9.541667,54.525,1,1960 - 1987,0.0832,0.002
Impatiens glandulifera,3063,14234,9.625,54.525,1,1960 - 1987,0.1203,0.0028
Impatiens glandulifera,3063,14241,9.708333,54.575,1,1960 - 1987,0.0903,0.0022
Impatiens glandulifera,3063,14242,9.791667,54.575,1,1960 - 1987,0.1128,0.0027
Impatiens glandulifera,3063,14243,9.708333,54.525,1,1960 - 1987,0.1606,0.0037
Impatiens glandulifera,3063,14244,9.791667,54.525,1,1960 - 1987,0.1303,0.0031
Impatiens glandulifera,3063,14251,9.875,54.575,1,1960 - 1987,0.0605,0.0015
Impatiens glandulifera,3063,14252,9.958333,54.575,1,1960 - 1987,0.0587,0.0014
Impatiens glandulifera,3063,14253,9.875,54.525,1,1960 - 1987,0.0584,0.0014
Impatiens glandulifera,3063,14254,9.958333,54.525,1,1960 - 1987,0.0734,0.0018
Impatiens glandulifera,3063,14261,10.04167,54.575,1,1960 - 1987,0.1157,0.0027
Impatiens glandulifera,3063,14262,10.125,54.575,1,1960 - 1987,0.1411,0.0033
Impatiens glandulifera,3063,14263,10.04167,54.525,1,1960 - 1987,0.1415,0.0033
Impatiens glandulifera,3063,14264,10.125,54.525,1,1960 - 1987,0.1472,0.0034
Impatiens glandulifera,3063,14321,11.04167,54.575,1,1960 - 1987,0.094,0.0023
Impatiens glandulifera,3063,14322,11.125,54.575,1,1960 - 1987,0.0873,0.0021
Impatiens glandulifera,3063,14323,11.04167,54.525,1,1960 - 1987,0.0309,8e-04
Impatiens glandulifera,3063,14324,11.125,54.525,1,1960 - 1987,0.0311,8e-04
Impatiens glandulifera,3063,14331,11.20833,54.575,1,1960 - 1987,0.0924,0.0022
Impatiens glandulifera,3063,14332,11.29167,54.575,1,1960 - 1987,0.1309,0.0031
Impatiens glandulifera,3063,14333,11.20833,54.525,1,1960 - 1987,0.0352,9e-04
Impatiens glandulifera,3063,14334,11.29167,54.525,1,1960 - 1987,0.141,0.0033
Impatiens glandulifera,3063,14441,13.04167,54.575,1,1960 - 1987,0.1894,0.0043
Impatiens glandulifera,3063,14442,13.125,54.575,1,1960 - 1987,0.1987,0.0045
Impatiens glandulifera,3063,14443,13.04167,54.525,1,1960 - 1987,0.0544,0.0013
Impatiens glandulifera,3063,14444,13.125,54.525,1,1960 - 1987,0.0767,0.0019
Impatiens glandulifera,3063,14451,13.20833,54.575,1,1960 - 1987,0.0637,0.0016
Impatiens glandulifera,3063,14452,13.29167,54.575,1,1960 - 1987,0.2753,0.0059
Impatiens glandulifera,3063,14453,13.20833,54.525,1,1960 - 1987,0.2798,0.006
Impatiens glandulifera,3063,14454,13.29167,54.525,1,1960 - 1987,0.29,0.0061
Impatiens glandulifera,3063,14461,13.375,54.575,1,1960 - 1987,0.1139,0.0027
Impatiens glandulifera,3063,14462,13.45833,54.575,1,1960 - 1987,0.0638,0.0016
Impatiens glandulifera,3063,14463,13.375,54.525,1,1960 - 1987,0.265,0.0057
Impatiens glandulifera,3063,14464,13.45833,54.525,1,1960 - 1987,0.171,0.0039
Impatiens glandulifera,3063,14471,13.54167,54.575,1,1960 - 1987,0.0763,0.0019
Impatiens glandulifera,3063,14472,13.625,54.575,1,1960 - 1987,0.0692,0.0017
Impatiens glandulifera,3063,14473,13.54167,54.525,1,1960 - 1987,0.0945,0.0023
Impatiens glandulifera,3063,14474,13.625,54.525,1,1960 - 1987,0.0773,0.0019
Impatiens glandulifera,3063,14481,13.70833,54.575,1,1960 - 1987,0.0663,0.0016
Impatiens glandulifera,3063,14482,13.79167,54.575,1,1960 - 1987,0.1798,0.0041
Impatiens glandulifera,3063,14483,13.70833,54.525,1,1960 - 1987,0.0741,0.0018
Impatiens glandulifera,3063,14484,13.79167,54.525,1,1960 - 1987,0.1508,0.0035
Impatiens glandulifera,3063,15173,8.541667,54.425,1,1960 - 1987,0.0011,0
Impatiens glandulifera,3063,15174,8.625,54.425,1,1960 - 1987,0.0206,5e-04
Impatiens glandulifera,3063,15192,8.958333,54.475,1,1960 - 1987,0.0019,1e-04
Impatiens glandulifera,3063,15193,8.875,54.425,1,1960 - 1987,2e-04,0
Impatiens glandulifera,3063,15194,8.958333,54.425,1,1960 - 1987,0.0372,9e-04
Impatiens glandulifera,3063,15201,9.041667,54.475,1,1960 - 1987,0.0632,0.0015
Impatiens glandulifera,3063,15202,9.125,54.475,1,1960 - 1987,0.067,0.0016
Impatiens glandulifera,3063,15203,9.041667,54.425,1,1960 - 1987,0.0457,0.0011
Impatiens glandulifera,3063,15204,9.125,54.425,1,1960 - 1987,0.0401,0.001
Impatiens glandulifera,3063,15211,9.208333,54.475,1,1960 - 1987,0.0642,0.0016
Impatiens glandulifera,3063,15212,9.291667,54.475,1,1960 - 1987,0.0615,0.0015
Impatiens glandulifera,3063,15213,9.208333,54.425,1,1960 - 1987,0.0621,0.0015
Impatiens glandulifera,3063,15214,9.291667,54.425,1,1960 - 1987,0.054,0.0013
Impatiens glandulifera,3063,15221,9.375,54.475,1,1960 - 1987,0.0625,0.0015
Impatiens glandulifera,3063,15222,9.458333,54.475,1,1960 - 1987,0.0558,0.0014
Impatiens glandulifera,3063,15223,9.375,54.425,1,1960 - 1987,0.0587,0.0014
Impatiens glandulifera,3063,15224,9.458333,54.425,1,1960 - 1987,0.0672,0.0016
Impatiens glandulifera,3063,15231,9.541667,54.475,1,1960 - 1987,0.091,0.0022
Impatiens glandulifera,3063,15232,9.625,54.475,1,1960 - 1987,0.0848,0.002
Impatiens glandulifera,3063,15233,9.541667,54.425,1,1960 - 1987,0.0683,0.0017
Impatiens glandulifera,3063,15234,9.625,54.425,1,1960 - 1987,0.0721,0.0018
Impatiens glandulifera,3063,15241,9.708333,54.475,1,1960 - 1987,0.0781,0.0019
Impatiens glandulifera,3063,15242,9.791667,54.475,1,1960 - 1987,0.1262,0.003
Impatiens glandulifera,3063,15243,9.708333,54.425,1,1960 - 1987,0.0849,0.0021
Impatiens glandulifera,3063,15244,9.791667,54.425,1,1960 - 1987,0.0832,0.002
Impatiens glandulifera,3063,15251,9.875,54.475,1,1960 - 1987,0.1555,0.0036
Impatiens glandulifera,3063,15252,9.958333,54.475,1,1960 - 1987,0.1349,0.0032
Impatiens glandulifera,3063,15253,9.875,54.425,1,1960 - 1987,0.0957,0.0023
Impatiens glandulifera,3063,15254,9.958333,54.425,1,1960 - 1987,0.1188,0.0028
Impatiens glandulifera,3063,15261,10.04167,54.475,1,1960 - 1987,0.1235,0.0029
Impatiens glandulifera,3063,15262,10.125,54.475,1,1960 - 1987,0.1268,0.003
Impatiens glandulifera,3063,15263,10.04167,54.425,1,1960 - 1987,0.0968,0.0023
Impatiens glandulifera,3063,15264,10.125,54.425,1,1960 - 1987,0.1103,0.0026
Impatiens glandulifera,3063,15271,10.20833,54.475,1,1960 - 1987,0.1458,0.0034
Impatiens glandulifera,3063,15272,10.29167,54.475,1,1960 - 1987,0.1181,0.0028
Impatiens glandulifera,3063,15273,10.20833,54.425,1,1960 - 1987,0.1409,0.0033
Impatiens glandulifera,3063,15274,10.29167,54.425,1,1960 - 1987,0.1177,0.0028
Impatiens glandulifera,3063,15281,10.375,54.475,1,1960 - 1987,0.1175,0.0028
Impatiens glandulifera,3063,15282,10.45833,54.475,1,1960 - 1987,0.1147,0.0027
Impatiens glandulifera,3063,15283,10.375,54.425,1,1960 - 1987,0.0865,0.0021
Impatiens glandulifera,3063,15284,10.45833,54.425,1,1960 - 1987,0.103,0.0025
Impatiens glandulifera,3063,15321,11.04167,54.475,1,1960 - 1987,0.0492,0.0012
Impatiens glandulifera,3063,15322,11.125,54.475,1,1960 - 1987,0.0629,0.0015
Impatiens glandulifera,3063,15323,11.04167,54.425,1,1960 - 1987,0.0451,0.0011
Impatiens glandulifera,3063,15324,11.125,54.425,1,1960 - 1987,0.0453,0.0011
Impatiens glandulifera,3063,15331,11.20833,54.475,1,1960 - 1987,0.0576,0.0014
Impatiens glandulifera,3063,15332,11.29167,54.475,1,1960 - 1987,0.0487,0.0012
Impatiens glandulifera,3063,15333,11.20833,54.425,1,1960 - 1987,0.0452,0.0011
Impatiens glandulifera,3063,15334,11.29167,54.425,1,1960 - 1987,0.0355,9e-04
Impatiens glandulifera,3063,15401,12.375,54.475,1,1960 - 1987,0.2443,0.0054
Impatiens glandulifera,3063,15402,12.45833,54.475,1,1960 - 1987,0.2309,0.0051
Impatiens glandulifera,3063,15403,12.375,54.425,1,1960 - 1987,0.2448,0.0054
Impatiens glandulifera,3063,15404,12.45833,54.425,1,1960 - 1987,0.2089,0.0047
Impatiens glandulifera,3063,15411,12.54167,54.475,1,1960 - 1987,0.2081,0.0047
Impatiens glandulifera,3063,15412,12.625,54.475,1,1960 - 1987,0.1983,0.0045
Impatiens glandulifera,3063,15413,12.54167,54.425,1,1960 - 1987,0.2071,0.0046
Impatiens glandulifera,3063,15414,12.625,54.425,1,1960 - 1987,0.198,0.0045
Impatiens glandulifera,3063,15421,12.70833,54.475,1,1960 - 1987,0.2303,0.0051
Impatiens glandulifera,3063,15422,12.79167,54.475,1,1960 - 1987,0.2161,0.0048
Impatiens glandulifera,3063,15423,12.70833,54.425,1,1960 - 1987,0.1766,0.004
Impatiens glandulifera,3063,15424,12.79167,54.425,1,1960 - 1987,0.1478,0.0034
Impatiens glandulifera,3063,15431,12.875,54.475,1,1960 - 1987,0.2053,0.0046
Impatiens glandulifera,3063,15432,12.95833,54.475,1,1960 - 1987,0.1966,0.0044
Impatiens glandulifera,3063,15433,12.875,54.425,1,1960 - 1987,0.1143,0.0027
Impatiens glandulifera,3063,15434,12.95833,54.425,1,1960 - 1987,0.2016,0.0045
Impatiens glandulifera,3063,15441,13.04167,54.475,1,1960 - 1987,0.0459,0.0011
Impatiens glandulifera,3063,15442,13.125,54.475,1,1960 - 1987,0.1501,0.0035
Impatiens glandulifera,3063,15443,13.04167,54.425,1,1960 - 1987,0.1111,0.0026
Impatiens glandulifera,3063,15444,13.125,54.425,1,1960 - 1987,0.084,0.002
Impatiens glandulifera,3063,15451,13.20833,54.475,1,1960 - 1987,0.2252,0.005
Impatiens glandulifera,3063,15452,13.29167,54.475,1,1960 - 1987,0.3375,0.0069
Impatiens glandulifera,3063,15453,13.20833,54.425,1,1960 - 1987,0.2445,0.0054
Impatiens glandulifera,3063,15454,13.29167,54.425,1,1960 - 1987,0.3301,0.0068
Impatiens glandulifera,3063,15461,13.375,54.475,1,1960 - 1987,0.2837,0.006
Impatiens glandulifera,3063,15462,13.45833,54.475,1,1960 - 1987,0.1945,0.0044
Impatiens glandulifera,3063,15463,13.375,54.425,1,1960 - 1987,0.2952,0.0062
Impatiens glandulifera,3063,15464,13.45833,54.425,1,1960 - 1987,0.2423,0.0053
Impatiens glandulifera,3063,15471,13.54167,54.475,1,1960 - 1987,0.1534,0.0036
Impatiens glandulifera,3063,15472,13.625,54.475,1,1960 - 1987,0.0957,0.0023
Impatiens glandulifera,3063,15473,13.54167,54.425,1,1960 - 1987,0.1049,0.0025
Impatiens glandulifera,3063,15474,13.625,54.425,1,1960 - 1987,0.1053,0.0025
Impatiens glandulifera,3063,16171,8.541667,54.375,1,1960 - 1987,0.0199,5e-04
Impatiens glandulifera,3063,16181,8.708333,54.375,1,1960 - 1987,0.043,0.0011
Impatiens glandulifera,3063,16182,8.791667,54.375,1,1960 - 1987,0.0465,0.0011
Impatiens glandulifera,3063,16183,8.708333,54.325,1,1960 - 1987,0.0581,0.0014
Impatiens glandulifera,3063,16184,8.791667,54.325,1,1960 - 1987,0.0572,0.0014
Impatiens glandulifera,3063,16191,8.875,54.375,1,1960 - 1987,0.0456,0.0011
Impatiens glandulifera,3063,16192,8.958333,54.375,1,1960 - 1987,0.0477,0.0012
Impatiens glandulifera,3063,16193,8.875,54.325,1,1960 - 1987,0.0522,0.0013
Impatiens glandulifera,3063,16194,8.958333,54.325,1,1960 - 1987,0.0486,0.0012
Impatiens glandulifera,3063,16201,9.041667,54.375,1,1960 - 1987,0.0455,0.0011
Impatiens glandulifera,3063,16202,9.125,54.375,1,1960 - 1987,0.042,0.001
Impatiens glandulifera,3063,16203,9.041667,54.325,1,1960 - 1987,0.0399,0.001
Impatiens glandulifera,3063,16204,9.125,54.325,1,1960 - 1987,0.0434,0.0011
Impatiens glandulifera,3063,16211,9.208333,54.375,1,1960 - 1987,0.0591,0.0014
Impatiens glandulifera,3063,16212,9.291667,54.375,1,1960 - 1987,0.0557,0.0014
Impatiens glandulifera,3063,16213,9.208333,54.325,1,1960 - 1987,0.0481,0.0012
Impatiens glandulifera,3063,16214,9.291667,54.325,1,1960 - 1987,0.0499,0.0012
Impatiens glandulifera,3063,16221,9.375,54.375,1,1960 - 1987,0.0693,0.0017
Impatiens glandulifera,3063,16222,9.458333,54.375,1,1960 - 1987,0.0698,0.0017
Impatiens glandulifera,3063,16223,9.375,54.325,1,1960 - 1987,0.0685,0.0017
Impatiens glandulifera,3063,16224,9.458333,54.325,1,1960 - 1987,0.0833,0.002
Impatiens glandulifera,3063,16231,9.541667,54.375,1,1960 - 1987,0.0813,0.002
Impatiens glandulifera,3063,16232,9.625,54.375,1,1960 - 1987,0.0995,0.0024
Impatiens glandulifera,3063,16233,9.541667,54.325,1,1960 - 1987,0.0839,0.002
Impatiens glandulifera,3063,16234,9.625,54.325,1,1960 - 1987,0.0898,0.0022
Impatiens glandulifera,3063,16241,9.708333,54.375,1,1960 - 1987,0.0996,0.0024
Impatiens glandulifera,3063,16242,9.791667,54.375,1,1960 - 1987,0.0783,0.0019
Impatiens glandulifera,3063,16243,9.708333,54.325,1,1960 - 1987,0.0922,0.0022
Impatiens glandulifera,3063,16244,9.791667,54.325,1,1960 - 1987,0.1065,0.0025
Impatiens glandulifera,3063,16251,9.875,54.375,1,1960 - 1987,0.0784,0.0019
Impatiens glandulifera,3063,16252,9.958333,54.375,1,1960 - 1987,0.0943,0.0023
Impatiens glandulifera,3063,16253,9.875,54.325,1,1960 - 1987,0.0781,0.0019
Impatiens glandulifera,3063,16254,9.958333,54.325,1,1960 - 1987,0.0873,0.0021
Impatiens glandulifera,3063,16261,10.04167,54.375,1,1960 - 1987,0.125,0.003
Impatiens glandulifera,3063,16262,10.125,54.375,1,1960 - 1987,0.1391,0.0033
Impatiens glandulifera,3063,16263,10.04167,54.325,1,1960 - 1987,0.0971,0.0023
Impatiens glandulifera,3063,16264,10.125,54.325,1,1960 - 1987,0.1711,0.0039
Impatiens glandulifera,3063,16271,10.20833,54.375,1,1960 - 1987,0.1329,0.0031
Impatiens glandulifera,3063,16272,10.29167,54.375,1,1960 - 1987,0.1231,0.0029
Impatiens glandulifera,3063,16273,10.20833,54.325,1,1960 - 1987,0.1343,0.0032
Impatiens glandulifera,3063,16274,10.29167,54.325,1,1960 - 1987,0.1136,0.0027
Impatiens glandulifera,3063,16281,10.375,54.375,1,1960 - 1987,0.1204,0.0029
Impatiens glandulifera,3063,16282,10.45833,54.375,1,1960 - 1987,0.1273,0.003
Impatiens glandulifera,3063,16283,10.375,54.325,1,1960 - 1987,0.1175,0.0028
Impatiens glandulifera,3063,16284,10.45833,54.325,1,1960 - 1987,0.1161,0.0028
Impatiens glandulifera,3063,16291,10.54167,54.375,1,1960 - 1987,0.1497,0.0035
Impatiens glandulifera,3063,16292,10.625,54.375,1,1960 - 1987,0.0898,0.0022
Impatiens glandulifera,3063,16293,10.54167,54.325,1,1960 - 1987,0.112,0.0027
Impatiens glandulifera,3063,16294,10.625,54.325,1,1960 - 1987,0.1484,0.0035
Impatiens glandulifera,3063,16301,10.70833,54.375,1,1960 - 1987,0.1095,0.0026
Impatiens glandulifera,3063,16302,10.79167,54.375,1,1960 - 1987,0.1375,0.0032
Impatiens glandulifera,3063,16303,10.70833,54.325,1,1960 - 1987,0.118,0.0028
Impatiens glandulifera,3063,16304,10.79167,54.325,1,1960 - 1987,0.0757,0.0018
Impatiens glandulifera,3063,16311,10.875,54.375,1,1960 - 1987,0.0593,0.0015
Impatiens glandulifera,3063,16312,10.95833,54.375,1,1960 - 1987,0.0826,0.002
Impatiens glandulifera,3063,16313,10.875,54.325,1,1960 - 1987,0.1254,0.003
Impatiens glandulifera,3063,16314,10.95833,54.325,1,1960 - 1987,0.1087,0.0026
Impatiens glandulifera,3063,16321,11.04167,54.375,1,1960 - 1987,0.0404,0.001
Impatiens glandulifera,3063,16322,11.125,54.375,1,1960 - 1987,0.0426,0.0011
Impatiens glandulifera,3063,16323,11.04167,54.325,1,1960 - 1987,0.0966,0.0023
Impatiens glandulifera,3063,16324,11.125,54.325,1,1960 - 1987,0.143,0.0033
Impatiens glandulifera,3063,16331,11.20833,54.375,1,1960 - 1987,0.1158,0.0027
Impatiens glandulifera,3063,16332,11.29167,54.375,1,1960 - 1987,0.0333,8e-04
Impatiens glandulifera,3063,16333,11.20833,54.325,1,1960 - 1987,0.1217,0.0029
Impatiens glandulifera,3063,16334,11.29167,54.325,1,1960 - 1987,0.1205,0.0029
Impatiens glandulifera,3063,16401,12.375,54.375,1,1960 - 1987,0.2578,0.0056
Impatiens glandulifera,3063,16402,12.45833,54.375,1,1960 - 1987,0.2196,0.0049
Impatiens glandulifera,3063,16403,12.375,54.325,1,1960 - 1987,0.269,0.0058
Impatiens glandulifera,3063,16404,12.45833,54.325,1,1960 - 1987,0.2589,0.0056
Impatiens glandulifera,3063,16411,12.54167,54.375,1,1960 - 1987,0.2058,0.0046
Impatiens glandulifera,3063,16412,12.625,54.375,1,1960 - 1987,0.1899,0.0043
Impatiens glandulifera,3063,16413,12.54167,54.325,1,1960 - 1987,0.2893,0.0061
Impatiens glandulifera,3063,16414,12.625,54.325,1,1960 - 1987,0.2021,0.0046
Impatiens glandulifera,3063,16421,12.70833,54.375,1,1960 - 1987,0.1781,0.0041
Impatiens glandulifera,3063,16422,12.79167,54.375,1,1960 - 1987,0.2462,0.0054
Impatiens glandulifera,3063,16423,12.70833,54.325,1,1960 - 1987,0.271,0.0058
Impatiens glandulifera,3063,16424,12.79167,54.325,1,1960 - 1987,0.2945,0.0062
Impatiens glandulifera,3063,16431,12.875,54.375,1,1960 - 1987,0.201,0.0045
Impatiens glandulifera,3063,16432,12.95833,54.375,1,1960 - 1987,0.3229,0.0067
Impatiens glandulifera,3063,16433,12.875,54.325,1,1960 - 1987,0.2909,0.0062
Impatiens glandulifera,3063,16434,12.95833,54.325,1,1960 - 1987,0.2436,0.0053
Impatiens glandulifera,3063,16441,13.04167,54.375,1,1960 - 1987,0.2787,0.006
Impatiens glandulifera,3063,16442,13.125,54.375,1,1960 - 1987,0.1261,0.003
Impatiens glandulifera,3063,16443,13.04167,54.325,1,1960 - 1987,0.3002,0.0063
Impatiens glandulifera,3063,16444,13.125,54.325,1,1960 - 1987,0.2561,0.0056
Impatiens glandulifera,3063,16451,13.20833,54.375,1,1960 - 1987,0.2317,0.0051
Impatiens glandulifera,3063,16452,13.29167,54.375,1,1960 - 1987,0.3182,0.0066
Impatiens glandulifera,3063,16453,13.20833,54.325,1,1960 - 1987,0.3084,0.0064
